PLAN_REVENUE_AMT,DISCONNECT_REASON_NAME,Disconnect Reason,GROSS_ADDS_COUNT,CPE_COUNT,WINBACK_ADD_COUNT,SERVICE_TYPE,TTL_FEAT_COUNT,FBNP_FLAG,ACTIVE_PHONE_FLAG,RETURNS_COUNT,TRANSFER_COUNT,DATA_USED_1MONTH,DATA_USED_2MONTH,DATA_USED_3MONTH,DATA_USED_4MONTH,DATA_USED_5MONTH,DATA_USED_6MONTH,DATA_USED_7MONTH,DATA_USED_8MONTH,DATA_USED_9MONTH,DATA_USED_10MONTH,DATA_USED_11MONTH,DATA_USED_12MONTH,DATA_1MONTH_TO_DEACT,DATA_2MONTH_TO_DEACT,DATA_3MONTH_TO_DEACT,NUM_IVR_CALLS,AVG_IVR_DURATION,CALL_1MONTH_TO_DEACT,CALL_2MONTHS_TO_DEACT,CALL_3MONTHS_TO_DEACT,CALLS_1MONTH,CALLS_2MONTH,CALLS_3MONTH,CALLS_4MONTH,CALLS_5MONTH,CALLS_6MONTH,CALLS_7MONTH,CALLS_8MONTH,CALLS_9MONTH,CALLS_10MONTH,CALLS_11MONTH,CALLS_12MONTH,NUM_DROPPED_CALLS,AVG_CALL_DURATION,DROP_CALLS_1MONTH_TO_DEACT,DROP_CALLS_2MONTHS_TO_DEACT,DROP_CALLS_3MONTHS_TO_DEACT,DROP_CALLS_1MONTH,DROP_CALLS_2MONTH,DROP_CALLS_3MONTH,DROP_CALLS_4MONTH,DROP_CALLS_5MONTH,DROP_CALLS_6MONTH,DROP_CALLS_7MONTH,DROP_CALLS_8MONTH,DROP_CALLS_9MONTH,DROP_CALLS_10MONTH,DROP_CALLS_11MONTH,DROP_CALLS_12MONTH,MESSAGES_SENT_1MONTH,MESSAGES_SENT_2MONTH,MESSAGES_SENT_3MONTH,MESSAGES_SENT_4MONTH,MESSAGES_SENT_5MONTH,MESSAGES_SENT_6MONTH,MESSAGES_SENT_7MONTH,MESSAGES_SENT_8MONTH,MESSAGES_SENT_9MONTH,MESSAGES_SENT_10MONTH,MESSAGES_SENT_11MONTH,MESSAGES_SENT_12MONTH,SMS_1MONTH_TO_DEACT,SMS_2MONTH_TO_DEACT,SMS_3MONTH_TO_DEACT,TOTAL_CALLS_MADE_1MONTH,TOTAL_CALLS_MADE_2MONTH,TOTAL_CALLS_MADE_3MONTH,TOTAL_CALLS_MADE_4MONTH,TOTAL_CALLS_MADE_5MONTH,TOTAL_CALLS_MADE_6MONTH,TOTAL_CALLS_MADE_7MONTH,TOTAL_CALLS_MADE_8MONTH,TOTAL_CALLS_MADE_9MONTH,TOTAL_CALLS_MADE_10MONTH,TOTAL_CALLS_MADE_11MONTH,TOTAL_CALLS_MADE_12MONTH,TOTAL_MINUTES_1MONTH,TOTAL_MINUTES_2MONTH,TOTAL_MINUTES_3MONTH,TOTAL_MINUTES_4MONTH,TOTAL_MINUTES_5MONTH,TOTAL_MINUTES_6MONTH,TOTAL_MINUTES_7MONTH,TOTAL_MINUTES_8MONTH,TOTAL_MINUTES_9MONTH,TOTAL_MINUTES_10MONTH,TOTAL_MINUTES_11MONTH,TOTAL_MINUTES_12MONTH,CALLS_1MONTH_TO_DEACT,CALLS_2MONTH_TO_DEACT,CALLS_3MONTH_TO_DEACT,SUB_DISC_REASON,SUB_ACTIVE_PHONE_COUNT,q,ETHNICITY,ABP,EBILL,SUB_LPAY_AMT,SUB_COMP_NAME,BUNDLE_STATUS,DISTINCT_FEATURE_COUNT,HOTLINE_FLAG,NUM_PAYMENTS,CHECK_PAYMENTS,CASH_PAYMENTS,CC_PAYMENTS,COUPON_ADJUSTMENTS,churned,tenure,RATE_PLAN_NAME,prev_rate_plan,prev_rev_amt,hh_income,bundle,never_before_cricket,fbnp,autobillpay,ebilling,hotline,total_data,total_messages,total_minutes,total_drop_calls,management_occ,technical_occ,professinal_occ,sales_occ,officeadmin_occ,bluecollar_occ,farmer_occ,other_occ,retired_occ,Num_Adults_in_LU,Religious_Magazine,Occupation
45,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,29287302,41235170,58167633,32540147,18342735,0,0,0,0,0,0,0,0,18342735,32540147,28,125.7142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,967,1154,1779,1043,1001,1272,0,0,0,0,0,0,1272,1001,1043,1151,1796,1986,1548,1307,11,0,0,0,0,0,0,3097.433,6293.764,5614.181,3257.811,2605.932,9.782,0,0,0,0,0,0,11,1307,1548,NP,1,DISC,White,N,N,41.16,0,0,11,N,9,1,8,0,0,1,181,True Rate $45,True Rate $45,45,35000,0,0,0,0,0,0,179572987,7216,20878.903,0,1,0,0,0,0,0,0,0,0,2,0,1
65,NON-PAYMENT,20,1,1,1,Broadband Service,10,N,I,1,1,4469724147,2875661038,3521237694,276031495,0,0,0,0,0,0,0,0,261179464,3536089725,2828968869,0,67.85714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,182,52,1,0,0,0,0,0,0,0,0,0,0,0,281,171,81,3,0,0,0,0,0,0,0,0,561.034,327.916,132.766,2.217,0,0,0,0,0,0,0,0,0,0,0,NP,1,DISC,Other,N,N,102,0,Y,11,N,4,0,8,0,0,1,123,All_In Broadband65 (BBPIA65A),True Rate $45,45,25000,1,0,0,0,0,0,11142654374,506,1023.933,0,0,0,0,0,0,0,0,0,1,1,0,9
35,0,1,1,1,1,Voice Service,10,N,A,1,1,61916810,75010050,142837848,131710022,97820613,16298836,1652766,334154,20004,0,0,0,0,0,0,0,67.85714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,158,179,155,250,273,211,211,152,0,0,0,0,0,0,91,143,142,124,253,279,263,263,128,0,0,0,220.216,348.402,265.718,227.535,446.084,513.133,432.25,432.25,214.403,0,0,0,0,0,0,0,1,ACTIVE,Unknown,N,N,18.5,0,0,11,N,14,0,6,11,0,0,243,Cricket All_In35 (35N),All_In Broadband45 (BBPIA45A),45,17500,0,1,0,0,0,0,527601103,1867,3099.991,0,1,0,0,0,0,0,0,0,0,3,0,1
35,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,518200000,122870000,15308661,201962,0,0,0,0,0,0,0,0,0,39919,0,0,67.85714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,182,52,1,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,164.851,0,0,0,0,0,0,0,0,0,0,0,0,70,0,NP,1,DISC,Hispanic,N,N,37.19,0,0,11,N,2,0,1,0,0,1,62,Cricket All_In35 (35N),Cricket All_In35 (35N),35,35000,0,1,0,0,0,0,656580623,506,164.851,0,1,0,0,0,0,0,0,0,0,2,0,1
35,0,1,1,1,1,Voice Service,10,N,A,1,1,518200000,122870000,15308661,201962,0,0,0,0,0,0,0,0,0,39919,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,108.9052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,35,69,69,151,69,69,46,0,0,0,0,0,0,174,194,89,117,231,128,190,190,113,0,0,0,640.765,580.583,507.318,492.599,865.333,822.383,1004.967,1004.967,613.583,0,0,0,0,0,0,0,1,ACTIVE,African_American,N,N,38.4,0,0,11,N,10,0,10,0,0,0,243,Cricket All_In35 (35N),True Rate $45,45,17500,0,1,0,0,0,0,656580623,518,6532.498,0,1,0,0,0,0,0,0,0,0,1,0,1
50,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,1224168681,1152963893,1540428054,2031803203,1216839130,1263472479,1884703874,236794663,132238,0,0,0,1930151,2040105950,1246840361,5,180.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1099,663,424,506,503,566,171,171,49,0,0,0,0,167,548,266,350,352,464,401,404,230,230,63,0,0,0,831.149,1183.984,1358.002,2000.451,1802.016,1534.765,769.884,769.884,241.05,0,0,0,0,228,409,NP,1,DISC,African_American,Y,N,15.16,0,0,11,N,8,0,3,4,0,0,243,Smart (ADR5),Smart (ADR5),50,62000,0,0,0,1,0,0,10551306215,4152,10491.185,0,1,0,0,0,0,0,0,0,0,2,0,1
50,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,1103129691,11364193,0,0,0,0,0,0,0,0,0,0,11364193,1051581140,51548551,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668,204,0,0,0,0,0,0,0,0,0,0,204,652,16,166,1,0,0,0,19,0,0,0,0,0,0,299.068,0.233,0,0,0,32.15,0,0,0,0,0,0,1,166,0,NP,1,DISC,African_American,N,N,51.82,0,0,11,N,2,0,1,0,0,1,62,Muve Smart (MVADR5),True Rate $45,45,17500,0,0,0,0,0,0,1114493884,872,331.451,0,0,0,0,0,0,1,0,0,0,5,0,6
45,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,527124836,0,0,0,0,0,0,0,0,0,0,0,0,487983169,39141667,8,24.5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464,0,0,0,0,0,0,0,0,0,0,0,0,420,44,170,0,0,0,0,0,0,0,0,0,0,0,307.633,0,0,0,0,0,0,0,0,0,0,0,0,144,26,NP,1,DISC,Hispanic,N,N,53.63,0,0,11,N,2,0,1,0,0,1,62,True Rate $45,All_In Broadband45 (BBPIA45A),45,35000,0,0,0,0,0,0,527124836,464,307.633,0,0,0,1,0,0,0,0,0,0,2,0,3
50,PORT OUT (# ported to other carrier),23,1,1,1,Voice Service,10,N,I,1,1,159157693,51972060,0,0,0,0,0,0,0,0,0,0,144901926,66227827,0,0,67.85714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015,271,0,0,0,0,0,0,0,0,0,0,906,380,0,512,196,0,0,0,0,0,0,0,0,0,0,1203.202,431.85,0,0,0,0,0,0,0,0,0,0,580,128,0,NP,1,DISC,Hispanic,N,N,57.74,0,N,11,N,15,0,14,2,0,1,41,Smart (ADR5),True Rate $45,45,14000,0,0,0,0,0,0,211129753,1286,1635.052,0,0,0,0,0,0,0,0,1,0,1,0,8
45,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,14248244,19304933,16926310,16267163,8059131,56609,0,0,0,0,0,0,7108420,16411965,16667352,20,186.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,135.8541667,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1433,782,23,445,313,20,0,0,0,0,0,0,313,465,23,545,852,530,605,162,7,0,0,0,0,0,0,1971.266,3267.48,1741.765,2640.651,700.4,25.1,0,0,0,0,0,0,119,582,513,NP,1,DISC,White,N,N,12.09,0,0,11,N,7,0,2,4,0,1,153,True Rate $45,True Rate $45,45,17500,0,0,0,0,0,0,74862390,3016,10346.662,2,1,0,0,0,0,0,0,0,0,3,0,1
50,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,493772864,24141302,256,0,0,0,0,0,0,0,0,0,5263638,21391608,491259176,0,67.85714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,2,15,30,0,0,0,0,0,0,0,0,0,0,0,68.049,0,0,0,0,0,0,0,0,0,0,0,0,0,30,NP,1,DISC,Hispanic,N,N,97.84,0,N,11,N,26,0,23,0,0,1,82,Muve Smart (MVADR5),Muve Smart (MVADR5),50,25000,0,0,0,0,0,0,517914422,17,68.049,0,0,0,1,0,0,0,0,0,0,1,0,3
50,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,449636835,0,0,0,0,0,0,0,0,0,0,0,0,447989121,1647714,5,75.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,0,0,0,0,0,0,0,0,0,0,0,0,431,2,371,0,0,0,0,0,0,0,0,0,0,0,395.401,0,0,0,0,0,0,0,0,0,0,0,0,371,0,NP,1,DISC,Hispanic,N,N,51.64,0,0,11,N,2,0,0,2,0,1,62,Muve Smart (MVADR5),True Rate $45,45,45000,0,0,0,0,0,0,449636835,433,395.401,0,0,0,0,0,0,0,0,0,1,1,0,9
50,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,446459574,42547997,0,0,0,0,0,0,0,0,0,0,0,42448515,446181627,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,182,52,1,0,0,0,0,0,0,0,0,0,0,0,21,5,0,0,0,0,0,0,0,0,0,0,10.983,3.45,0,0,0,0,0,0,0,0,0,0,0,4,22,NP,1,DISC,Hispanic,N,N,52.6,0,0,11,N,3,0,2,0,0,1,92,Smart (BBY5),Cricket All_In35 (35N),35,14000,0,0,0,0,0,0,489007571,506,14.433,0,0,0,0,0,0,0,0,1,0,3,0,8
45,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,8636810,0,0,0,0,0,0,0,0,0,0,0,0,8270439,366371,5,93.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,20,12,42,0,0,0,0,0,0,0,0,0,0,0,175.417,0,0,0,0,0,0,0,0,0,0,0,0,42,0,NP,1,DISC,White,N,N,47.47,0,0,11,N,2,0,1,0,0,1,62,True Rate $45,True Rate $45,45,17500,0,0,0,0,0,0,8636810,32,175.417,0,0,0,1,0,0,0,0,0,0,3,0,3
45,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,1634537038,1189986919,968734451,410936154,28872060,0,0,0,0,0,0,0,383178648,936303660,1180352675,0,67.85714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549,620,722,457,35,0,0,0,0,0,0,0,435,691,704,325,280,306,82,0,0,0,0,0,0,0,0,534.451,385.731,457.817,69.116,0,0,0,0,0,0,0,0,61,299,297,NP,1,DISC,White,N,N,22.54,0,0,11,N,4,0,2,2,0,1,123,True Rate $45,True Rate $45,45,14000,0,0,0,0,0,0,4233066622,2383,1447.115,0,0,0,1,0,0,0,0,0,0,1,0,3
50,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,381972515,297621,0,0,0,0,0,0,0,0,0,0,0,297621,381972515,1,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,182,52,1,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,12.767,6.067,0,0,0,0,0,0,0,0,0,0,0,2,6,NP,1,DISC,White,N,N,50.7,0,0,11,N,3,0,0,2,0,1,91,Muve Smart (MVADR5),Cricket All_In35 (35N),35,35000,0,0,0,0,0,0,382270136,506,18.834,0,0,0,1,0,0,0,0,0,0,1,0,3
50,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,1665435160,661956652,0,0,0,0,0,0,0,0,0,0,0,643835146,1315439368,0,67.85714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,73.46153846,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,183,0,0,0,0,0,0,0,0,0,0,0,160,386,274,143,0,0,0,0,0,0,0,0,0,0,231.601,170.75,0,0,0,0,0,0,0,0,0,0,0,126,291,NP,1,DISC,Hispanic,N,N,64.01,0,0,11,N,3,0,2,0,0,1,92,Muve Smart (MVADR5),True Rate $45,45,14000,0,0,0,0,0,0,2327391812,577,402.351,0,1,0,0,0,0,0,0,0,0,3,0,1
35,BM,4,1,1,1,Voice Service,10,N,I,1,1,9384430,0,0,0,0,0,0,0,0,0,0,0,8897729,0,0,5,162.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,92,0,0,146,0,0,0,0,0,0,0,0,0,0,0,229.067,0,0,0,0,0,0,0,0,0,0,0,146,0,0,BM,1,DISC,White,N,N,37.7,0,0,11,N,1,0,0,1,0,1,27,Cricket All_In35 (35N),Muve Smart (LTEMVA5),50,45000,0,0,0,0,0,0,9384430,92,229.067,0,1,0,0,0,0,0,0,0,0,2,0,1
35,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,40092,8284629,10432608,13269768,114316,0,0,0,0,0,0,0,12592053,10284605,9224663,0,67.85714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,100,10,100,0,0,0,0,0,0,0,0,100,7,101,136,103,208,22,4,0,0,0,0,0,0,0,181.932,153.883,268.799,27.633,8.666,0,0,0,0,0,0,0,18,182,130,NP,1,DISC,White,N,N,44.22,0,0,11,N,4,0,3,0,0,1,123,Cricket All_In35 (35N),Cricket All_In35 (35N),35,45000,0,0,0,0,0,0,32141413,248,640.913,0,1,0,0,0,0,0,0,0,0,3,0,1
30,0,1,1,1,1,Voice Service,10,N,A,1,1,34806,142977,185212,152520,38780,82780,105194,28224,0,0,0,0,0,0,0,0,67.85714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,182,52,1,0,0,0,0,0,0,0,0,0,0,0,107,111,88,102,65,117,178,178,143,0,0,0,1172.35,1470.332,1053.018,1254.386,622.119,952.683,1725.918,1725.918,1576.869,0,0,0,0,0,0,0,3,ACTIVE,Unknown,N,N,103,0,N,11,N,9,9,12,6,0,0,242,Feature (ST30A),Muve Smart (LTEMVA3),60,25000,0,0,0,0,0,0,770493,506,11553.593,0,1,0,0,0,0,0,0,0,0,4,0,1
35,TRANSFER,28,1,1,1,Voice Service,10,N,I,1,1,238447,174571,205127,0,92864,0,0,0,0,0,0,0,35677,156199,191638,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6569,5087,3884,4436,1243,0,0,0,0,0,0,0,4441,3514,5142,115,166,216,196,89,0,0,0,0,0,0,0,173.748,821.716,1176.433,718.066,75.216,0,0,0,0,0,0,0,214,191,196,NP,1,DISC,Hispanic,N,N,97,0,N,11,N,6,0,10,0,0,1,127,Muve Smart (MVADR5),Muve Smart (MVADR5),50,14000,0,0,0,0,0,0,711009,21219,2965.179,0,0,0,0,0,0,1,0,0,0,1,0,6
45,LOST OR STOLEN PHONE,16,1,1,1,Voice Service,10,N,I,1,1,909570357,0,0,0,0,0,0,0,0,0,0,0,909570357,0,0,0,67.85714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,182,52,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,1,0,0,LS,1,DISC,African_American,N,N,-13.54,0,0,11,N,2,0,0,1,0,1,17,True Rate $45,True Rate $45,45,14000,0,0,0,0,0,0,909570357,506,0.65,0,0,0,0,0,0,0,0,1,0,1,0,8
70,TRANSFER,28,1,1,1,Voice Service,10,N,I,1,1,2513797080,0,0,0,0,0,0,0,0,0,0,0,2513797080,0,0,1,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,32,0,0,58,0,0,0,0,0,0,0,0,0,0,0,55.484,0,0,0,0,0,0,0,0,0,0,0,58,0,0,NP,1,DISC,African_American,N,N,39.64,0,N,11,N,5,0,12,0,0,1,24,Muve Smart (LTEMVA4),True Rate $45,45,35000,0,0,0,0,0,0,2513797080,32,55.484,0,1,0,0,0,0,0,0,0,0,2,0,1
35,BROKEN PHONE/HANDSET,5,1,1,1,Voice Service,10,N,I,1,1,5819387,11055722,0,0,0,0,0,0,0,0,0,0,12731981,4143128,0,1,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,29.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,113,0,0,0,0,0,0,0,0,0,0,189,160,0,241,158,0,0,0,0,0,0,0,0,0,0,1548.383,618.683,0,0,0,0,0,0,0,0,0,0,263,136,0,NP,1,DISC,Hispanic,N,N,77.7,0,N,11,N,13,0,48,3,0,1,52,Cricket All_In35 (35N),Cricket All_In35 (35N),35,14000,0,0,0,0,0,0,16875109,349,2167.066,0,1,0,0,0,0,0,0,0,0,5,0,1
35,0,1,1,1,1,Voice Service,10,N,A,1,1,5501,32946,117038,0,0,0,0,35416,0,0,0,0,0,0,0,5,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,38,31,50,30,40,24,24,30,0,0,0,26.5,82.952,64.316,110.017,109.403,79.215,65.016,65.016,23.451,0,0,0,0,0,0,0,1,ACTIVE,White,N,N,36.8,0,0,11,N,9,0,8,1,0,0,242,Cricket All_In35 (35N),Muve Smart (MVADR5),50,14000,0,0,0,0,0,0,190901,1,625.886,0,1,0,0,0,0,0,0,0,0,3,0,1
35,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,518200000,122870000,15308661,201962,0,0,0,0,0,0,0,0,0,39919,0,0,67.85714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,452,9,0,0,0,0,0,0,0,0,0,461,252,0,121,23,0,0,0,0,0,0,0,0,0,0,270.167,34.466,0,0,0,0,0,0,0,0,0,0,23,121,0,NP,1,DISC,Hispanic,N,N,37.8,0,0,11,N,1,0,0,0,0,1,62,Cricket All_In35 (35N),Cricket All_In35 (35N),35,17500,0,1,0,0,0,0,656580623,713,304.633,0,1,0,0,0,0,0,0,0,0,6,0,1
70,0,1,1,1,1,Voice Service,10,N,A,1,1,21031958,201179658,30969806,5640035,5953240,9728239,5029929,394002113,32892721,0,0,0,0,0,0,1,278,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,277,462,119,73,144,152,152,55,0,0,0,0,0,0,360,257,393,218,175,198,238,238,348,0,0,0,654.585,467.784,605.304,438.819,501.049,371.016,621.232,621.232,615.468,0,0,0,0,0,0,0,1,ACTIVE,Unknown,N,N,81.25,0,N,11,N,9,0,22,0,0,0,242,$70 Smart Plan (CWMS03),$70 Dbl Data Muve Smart (LTEMVA8),70,25000,0,0,0,0,0,0,706427699,1554,4896.489,0,1,0,0,0,0,0,0,0,0,3,0,1
35,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,13079172,15631324,14668277,2860598,0,0,0,0,0,0,0,0,1920256,14453720,15849222,2,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,54,24,4,0,0,0,0,0,0,0,0,3,23,53,104,234,283,50,2,0,0,0,0,0,0,0,111.498,338.434,525.316,118.3,2.517,0,0,0,0,0,0,0,26,295,239,NP,1,DISC,White,N,N,37,0,0,11,N,4,0,3,0,0,1,123,Cricket All_In35 (35N),True Rate $45,45,35000,0,0,0,0,0,0,46239371,116,1096.065,0,0,1,0,0,0,0,0,0,0,2,0,2
35,0,1,1,1,1,Voice Service,10,N,A,1,1,1750268,726912,687396,1412555,1784279,574895,375599,418743,470567,0,0,0,0,0,0,2,110.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,9,12,29,5,1,1,0,0,0,0,0,37.067,14.634,13.752,29,4.25,1.633,1.633,0,0,0,0,0,0,0,0,1,ACTIVE,White,Y,N,39.07,0,0,11,N,9,0,0,9,0,0,242,Cricket All_In35 (35N),Smart (ADR5),50,17500,0,0,0,1,0,0,8201214,2,101.969,0,1,0,0,0,0,0,0,0,0,4,0,1
45,0,1,1,1,1,Voice Service,10,N,A,1,1,36324556,35691860,29466855,30241187,20255939,22961128,30584658,24479731,8011851,0,0,0,0,0,0,3,269.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,243.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,127,28,111,83,172,115,115,76,0,0,0,0,0,0,282,287,290,294,155,204,295,295,262,0,0,0,424.234,643.765,555.717,476.032,331.749,450.1,505.369,505.369,474.582,0,0,0,0,0,0,0,1,ACTIVE,Hispanic,N,N,47.83,0,0,11,N,9,0,5,4,0,0,242,True Rate $45,True Rate $45,45,112500,0,0,0,0,0,0,238017765,935,4366.917,0,0,1,0,0,0,0,0,0,0,2,0,2
45,0,1,1,1,1,Voice Service,10,N,A,1,1,10660463,11376112,6553803,22733552,11850368,13145771,13672926,18314698,51232227,68585599,35890506,29811966,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,21.29411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,20,1,480,10,24,68,68,110,1288,1013,428,0,0,0,148,94,72,372,103,103,165,165,169,0,0,77,121.685,332.1,244.033,915.05,344.419,213.201,404.748,404.748,524.069,0,0,322.134,0,0,0,0,2,ACTIVE,White,N,N,91.88,0,N,11,N,14,0,0,42,0,0,361,Cricket All_In35 (35N),True Rate $45,45,35000,0,0,0,0,0,0,293827991,3578,3826.187,0,0,0,0,0,0,1,0,0,0,1,0,6
50,0,1,1,1,1,Voice Service,10,N,A,1,1,1815,9698144,1600964133,2154992076,2001708449,1769405585,2654216612,1742194182,490193281,0,0,0,0,0,0,12,204.4166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,79,121,100,134,221,221,54,0,0,0,0,0,0,147,394,583,738,584,521,518,518,279,0,0,0,474.735,943.515,2241.065,3464.036,2851.016,1852.384,2102.047,2102.047,996.399,0,0,0,0,0,0,0,2,ACTIVE,Hispanic,N,N,34,0,N,11,N,13,4,16,6,0,0,242,Smart (IPHONE5),True Rate $45,45,25000,0,0,0,0,0,0,12423374277,936,17027.244,0,1,0,0,0,0,0,0,0,0,1,0,1
50,NON-PAYMENT,20,1,1,1,Voice Service,10,N,I,1,1,1386360536,517236170,0,0,0,0,0,0,0,0,0,0,590140112,1313456594,0,2,111.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,233,0,0,0,0,0,0,0,0,0,0,266,214,0,124,32,0,0,0,0,0,0,0,0,0,0,118.433,23.45,0,0,0,0,0,0,0,0,0,0,47,109,0,NP,3,DISC,Hispanic,N,N,126.47,0,N,11,N,2,0,3,0,0,1,58,Muve Smart (MVADR5),True Rate $45,45,14000,0,0,0,0,0,0,1903596706,480,141.883,0,0,0,0,1,0,0,0,0,0,3,0,4
